episode,total_reward,steps,epsilon,loss_mean,win_rate,phase,map_size,no_enemies,ep_seed
19605,-42.850,171,0.0500,0.150723,0.0100,2,20,0,15835
19606,-41.350,203,0.0500,0.149482,0.0100,2,20,0,15836
19607,-32.700,28,0.0500,0.120667,0.0100,2,20,0,15837
19608,-36.800,42,0.0500,0.144284,0.0100,2,20,0,15838
19609,-37.900,220,0.0500,0.146614,0.0100,2,20,0,15839
19610,-22.300,500,0.0500,0.143073,0.0100,2,20,0,15840
19611,-36.600,92,0.0500,0.144720,0.0100,2,20,0,15841
19612,-30.300,134,0.0500,0.154961,0.0100,2,20,0,15842
19613,-47.800,368,0.0500,0.137120,0.0100,2,20,0,15843
19614,-32.850,17,0.0500,0.128451,0.0100,2,20,0,15844
19615,-11.300,500,0.0500,0.144857,0.0100,2,20,0,15845
19616,-45.200,212,0.0500,0.139121,0.0100,2,20,0,15846
19617,-32.600,32,0.0500,0.123982,0.0100,2,20,0,15847
19618,-31.750,77,0.0500,0.131571,0.0100,2,20,0,15848
19619,-29.900,72,0.0500,0.137011,0.0100,2,20,0,15849
19620,-34.750,37,0.0500,0.138859,0.0100,2,20,0,15850
19621,-40.700,90,0.0500,0.148718,0.0100,2,20,0,15851
19622,-20.200,500,0.0500,0.139898,0.0100,2,20,0,15852
19623,-46.000,264,0.0500,0.149295,0.0100,2,20,0,15853
19624,-40.900,44,0.0500,0.132490,0.0100,2,20,0,15854
19625,-35.450,85,0.0500,0.130913,0.0100,2,20,0,15855
19626,-51.250,497,0.0500,0.146161,0.0100,2,20,0,15856
19627,-30.900,52,0.0500,0.149113,0.0100,2,20,0,15857
19628,-31.600,32,0.0500,0.127393,0.0100,2,20,0,15858
19629,-33.600,42,0.0500,0.149076,0.0100,2,20,0,15859
19630,-40.950,69,0.0500,0.164942,0.0100,2,20,0,15860
19631,-33.700,500,0.0500,0.146710,0.0100,2,20,0,15861
19632,-25.500,500,0.0500,0.146389,0.0100,2,20,0,15862
19633,-31.400,500,0.0500,0.148209,0.0100,2,20,0,15863
19634,-35.000,94,0.0500,0.148336,0.0050,2,20,0,15864
19635,-25.300,500,0.0500,0.140292,0.0050,2,20,0,15865
19636,-24.900,132,0.0500,0.149257,0.0050,2,20,0,15866
19637,-34.200,152,0.0500,0.136840,0.0000,2,20,0,15867
19638,-37.400,68,0.0500,0.187897,0.0000,2,20,0,15868
19639,-41.900,172,0.0500,0.165387,0.0000,2,20,0,15869
19640,-29.950,33,0.0500,0.144138,0.0000,2,20,0,15870
19641,-27.100,500,0.0500,0.135210,0.0000,2,20,0,15871
19642,-35.000,14,0.0500,0.135671,0.0000,2,20,0,15872
19643,-23.800,500,0.0500,0.147394,0.0000,2,20,0,15873
19644,-34.450,49,0.0500,0.145414,0.0000,2,20,0,15874
19645,-36.500,50,0.0500,0.159954,0.0000,2,20,0,15875
19646,-14.100,500,0.0500,0.144094,0.0000,2,20,0,15876
19647,-42.800,84,0.0500,0.150755,0.0000,2,20,0,15877
19648,-27.700,500,0.0500,0.146524,0.0000,2,20,0,15878
19649,-40.700,224,0.0500,0.137615,0.0000,2,20,0,15879
19650,-34.550,51,0.0500,0.167051,0.0000,2,20,0,15880
19651,-40.700,82,0.0500,0.151309,0.0000,2,20,0,15881
19652,-42.300,382,0.0500,0.149518,0.0000,2,20,0,15882
19653,-36.500,70,0.0500,0.149645,0.0000,2,20,0,15883
19654,-33.400,500,0.0500,0.140940,0.0000,2,20,0,15884
19655,-37.450,97,0.0500,0.148707,0.0000,2,20,0,15885
19656,-26.700,500,0.0500,0.141373,0.0000,2,20,0,15886
19657,-48.300,262,0.0500,0.142138,0.0000,2,20,0,15887
19658,-32.350,69,0.0500,0.168376,0.0000,2,20,0,15888
19659,-35.100,40,0.0500,0.128567,0.0000,2,20,0,15889
19660,-28.150,17,0.0500,0.111928,0.0000,2,20,0,15890
19661,-29.250,25,0.0500,0.147994,0.0000,2,20,0,15891
19662,-26.600,500,0.0500,0.141935,0.0000,2,20,0,15892
19663,-32.100,22,0.0500,0.135220,0.0000,2,20,0,15893
19664,-36.500,84,0.0500,0.154686,0.0000,2,20,0,15894
19665,-40.000,38,0.0500,0.149429,0.0000,2,20,0,15895
19666,-37.550,65,0.0500,0.134031,0.0000,2,20,0,15896
19667,-38.250,147,0.0500,0.132461,0.0000,2,20,0,15897
19668,-30.150,97,0.0500,0.156351,0.0000,2,20,0,15898
19669,-32.000,500,0.0500,0.142436,0.0000,2,20,0,15899
19670,-27.850,197,0.0500,0.139990,0.0000,2,20,0,15900
19671,-36.900,92,0.0500,0.150899,0.0000,2,20,0,15901
19672,-19.800,500,0.0500,0.139483,0.0000,2,20,0,15902
19673,-30.850,37,0.0500,0.155966,0.0000,2,20,0,15903
19674,-31.950,59,0.0500,0.146128,0.0000,2,20,0,15904
19675,-14.700,500,0.0500,0.145765,0.0000,2,20,0,15905
19676,-29.450,49,0.0500,0.153007,0.0000,2,20,0,15906
19677,-22.400,500,0.0500,0.138256,0.0000,2,20,0,15907
19678,-39.600,92,0.0500,0.147457,0.0000,2,20,0,15908
19679,-48.750,357,0.0500,0.144565,0.0000,2,20,0,15909
19680,-24.900,500,0.0500,0.138871,0.0000,2,20,0,15910
19681,-32.500,130,0.0500,0.154128,0.0000,2,20,0,15911
19682,-37.900,86,0.0500,0.142079,0.0000,2,20,0,15912
19683,-26.100,500,0.0500,0.141609,0.0000,2,20,0,15913
19684,-40.100,92,0.0500,0.150222,0.0000,2,20,0,15914
19685,-32.300,500,0.0500,0.143700,0.0000,2,20,0,15915
19686,-30.600,72,0.0500,0.138797,0.0000,2,20,0,15916
19687,-29.200,102,0.0500,0.162304,0.0000,2,20,0,15917
19688,-31.950,183,0.0500,0.142650,0.0000,2,20,0,15918
19689,-39.850,85,0.0500,0.144713,0.0000,2,20,0,15919
19690,-64.500,418,0.0500,0.148411,0.0000,2,20,0,15920
19691,-34.600,72,0.0500,0.137545,0.0000,2,20,0,15921
19692,-30.100,500,0.0500,0.142679,0.0000,2,20,0,15922
19693,-25.100,500,0.0500,0.143808,0.0000,2,20,0,15923
19694,-36.150,43,0.0500,0.137119,0.0000,2,20,0,15924
19695,-52.250,497,0.0500,0.144390,0.0000,2,20,0,15925
19696,-33.150,37,0.0500,0.139277,0.0000,2,20,0,15926
19697,-36.150,43,0.0500,0.129743,0.0000,2,20,0,15927
19698,-28.050,37,0.0500,0.135544,0.0000,2,20,0,15928
19699,-37.250,65,0.0500,0.133346,0.0000,2,20,0,15929
19700,-32.400,62,0.0500,0.164901,0.0000,2,20,0,15930
19701,-27.400,500,0.0500,0.145223,0.0000,2,20,0,15931
19702,-27.200,500,0.0500,0.141612,0.0000,2,20,0,15932
19703,-19.100,500,0.0500,0.140713,0.0000,2,20,0,15933
19704,-27.700,500,0.0500,0.135604,0.0000,2,20,0,15934
19705,-22.100,500,0.0500,0.136512,0.0000,2,20,0,15935
19706,-39.300,94,0.0500,0.154667,0.0000,2,20,0,15936
19707,-31.400,500,0.0500,0.141111,0.0000,2,20,0,15937
19708,-39.600,92,0.0500,0.131773,0.0000,2,20,0,15938
19709,-27.500,500,0.0500,0.128078,0.0000,2,20,0,15939
19710,-38.350,129,0.0500,0.137874,0.0000,2,20,0,15940
19711,-38.150,77,0.0500,0.161596,0.0000,2,20,0,15941
19712,-30.150,37,0.0500,0.139251,0.0000,2,20,0,15942
19713,-34.150,43,0.0500,0.149908,0.0000,2,20,0,15943
19714,-37.300,302,0.0500,0.137131,0.0000,2,20,0,15944
19715,-41.200,500,0.0500,0.141181,0.0000,2,20,0,15945
19716,-35.600,92,0.0500,0.129525,0.0000,2,20,0,15946
19717,-19.400,500,0.0500,0.133393,0.0000,2,20,0,15947
19718,106.750,159,0.0500,0.145068,0.0050,2,20,0,15948
19719,-36.650,47,0.0500,0.113472,0.0050,2,20,0,15949
19720,-42.500,392,0.0500,0.144612,0.0050,2,20,0,15950
19721,-21.100,500,0.0500,0.142391,0.0050,2,20,0,15951
19722,-44.650,47,0.0500,0.131301,0.0050,2,20,0,15952
19723,-35.100,82,0.0500,0.126161,0.0050,2,20,0,15953
19724,-54.050,363,0.0500,0.138530,0.0050,2,20,0,15954
19725,-25.200,500,0.0500,0.137157,0.0050,2,20,0,15955
19726,-28.800,500,0.0500,0.142232,0.0050,2,20,0,15956
19727,-31.600,52,0.0500,0.125946,0.0050,2,20,0,15957
19728,-28.400,500,0.0500,0.142064,0.0050,2,20,0,15958
19729,-37.100,500,0.0500,0.141286,0.0050,2,20,0,15959
19730,-26.200,500,0.0500,0.143569,0.0050,2,20,0,15960
19731,-17.100,500,0.0500,0.137541,0.0050,2,20,0,15961
19732,-28.100,500,0.0500,0.129850,0.0050,2,20,0,15962
19733,-40.750,83,0.0500,0.133320,0.0050,2,20,0,15963
19734,-35.600,62,0.0500,0.152082,0.0050,2,20,0,15964
19735,-30.600,32,0.0500,0.103149,0.0050,2,20,0,15965
19736,-25.100,32,0.0500,0.154914,0.0050,2,20,0,15966
19737,-28.500,86,0.0500,0.122864,0.0050,2,20,0,15967
19738,-19.100,500,0.0500,0.138190,0.0050,2,20,0,15968
19739,-31.800,92,0.0500,0.125646,0.0050,2,20,0,15969
19740,-39.300,94,0.0500,0.124814,0.0050,2,20,0,15970
19741,-40.300,94,0.0500,0.133354,0.0050,2,20,0,15971
19742,-33.850,77,0.0500,0.116925,0.0050,2,20,0,15972
19743,-33.050,61,0.0500,0.168588,0.0050,2,20,0,15973
19744,-36.250,93,0.0500,0.138743,0.0050,2,20,0,15974
19745,-33.800,66,0.0500,0.139947,0.0050,2,20,0,15975
19746,98.050,301,0.0500,0.134639,0.0100,2,20,0,15976
19747,-31.900,18,0.0500,0.144894,0.0100,2,20,0,15977
19748,-31.850,97,0.0500,0.146506,0.0100,2,20,0,15978
19749,-23.850,51,0.0500,0.147550,0.0100,2,20,0,15979
19750,-34.350,47,0.0500,0.133678,0.0100,2,20,0,15980
19751,-31.700,48,0.0500,0.153185,0.0100,2,20,0,15981
19752,-30.500,500,0.0500,0.143936,0.0100,2,20,0,15982
19753,-32.900,56,0.0500,0.161975,0.0100,2,20,0,15983
19754,-35.850,37,0.0500,0.127109,0.0100,2,20,0,15984
19755,-33.000,48,0.0500,0.145132,0.0100,2,20,0,15985
19756,-27.400,500,0.0500,0.140654,0.0100,2,20,0,15986
19757,-31.600,500,0.0500,0.137026,0.0100,2,20,0,15987
19758,-37.600,140,0.0500,0.137777,0.0100,2,20,0,15988
19759,-44.750,263,0.0500,0.141158,0.0100,2,20,0,15989
19760,-22.200,500,0.0500,0.138839,0.0100,2,20,0,15990
19761,-45.950,297,0.0500,0.133825,0.0100,2,20,0,15991
19762,-33.050,251,0.0500,0.149856,0.0100,2,20,0,15992
19763,-23.250,49,0.0500,0.127501,0.0100,2,20,0,15993
19764,-7.600,500,0.0500,0.134406,0.0100,2,20,0,15994
19765,-34.900,72,0.0500,0.147397,0.0100,2,20,0,15995
19766,-35.300,42,0.0500,0.130111,0.0100,2,20,0,15996
19767,-42.550,195,0.0500,0.138577,0.0100,2,20,0,15997
19768,-44.900,188,0.0500,0.139033,0.0100,2,20,0,15998
19769,-34.600,94,0.0500,0.142614,0.0100,2,20,0,15999
19770,-26.550,27,0.0500,0.149863,0.0100,2,20,0,16000
19771,-31.000,60,0.0500,0.160813,0.0100,2,20,0,16001
19772,-31.600,72,0.0500,0.168801,0.0100,2,20,0,16002
19773,-29.050,41,0.0500,0.165865,0.0100,2,20,0,16003
19774,-34.900,72,0.0500,0.159248,0.0100,2,20,0,16004
19775,-25.000,500,0.0500,0.138736,0.0100,2,20,0,16005
19776,-36.750,69,0.0500,0.121039,0.0100,2,20,0,16006
19777,-29.650,53,0.0500,0.131740,0.0100,2,20,0,16007
19778,-36.200,84,0.0500,0.138150,0.0100,2,20,0,16008
19779,-35.600,72,0.0500,0.143584,0.0100,2,20,0,16009
19780,-28.250,67,0.0500,0.166743,0.0100,2,20,0,16010
19781,-33.050,95,0.0500,0.133306,0.0100,2,20,0,16011
19782,-43.050,47,0.0500,0.122907,0.0100,2,20,0,16012
19783,-30.800,174,0.0500,0.145778,0.0100,2,20,0,16013
19784,-27.300,500,0.0500,0.144241,0.0100,2,20,0,16014
19785,-26.800,500,0.0500,0.144887,0.0100,2,20,0,16015
19786,-39.000,72,0.0500,0.138368,0.0100,2,20,0,16016
19787,-40.000,72,0.0500,0.131736,0.0100,2,20,0,16017
19788,-39.200,84,0.0500,0.136765,0.0100,2,20,0,16018
19789,-22.600,500,0.0500,0.147925,0.0100,2,20,0,16019
19790,-33.950,65,0.0500,0.139565,0.0100,2,20,0,16020
19791,-39.800,72,0.0500,0.146266,0.0100,2,20,0,16021
19792,-31.850,77,0.0500,0.138599,0.0100,2,20,0,16022
19793,-38.100,82,0.0500,0.146102,0.0100,2,20,0,16023
19794,-27.300,500,0.0500,0.142181,0.0100,2,20,0,16024
19795,-36.200,172,0.0500,0.152292,0.0100,2,20,0,16025
19796,-32.300,500,0.0500,0.137844,0.0100,2,20,0,16026
19797,-27.450,77,0.0500,0.144620,0.0100,2,20,0,16027
19798,-36.050,47,0.0500,0.158123,0.0100,2,20,0,16028
19799,-34.500,28,0.0500,0.133066,0.0100,2,20,0,16029
19800,-19.900,500,0.0500,0.141054,0.0100,2,20,0,16030
19801,-34.850,77,0.0500,0.158003,0.0100,2,20,0,16031
19802,-36.450,83,0.0500,0.144644,0.0100,2,20,0,16032
19803,-38.800,214,0.0500,0.148852,0.0100,2,20,0,16033
19804,-32.450,97,0.0500,0.148751,0.0100,2,20,0,16034
19805,-35.400,40,0.0500,0.140214,0.0100,2,20,0,16035
19806,-29.950,53,0.0500,0.154383,0.0100,2,20,0,16036
19807,-33.100,42,0.0500,0.131268,0.0100,2,20,0,16037
19808,-41.550,83,0.0500,0.155103,0.0100,2,20,0,16038
19809,-35.000,42,0.0500,0.170686,0.0100,2,20,0,16039
19810,-33.100,62,0.0500,0.143429,0.0100,2,20,0,16040
19811,-28.900,72,0.0500,0.144147,0.0100,2,20,0,16041
19812,-31.500,30,0.0500,0.147312,0.0100,2,20,0,16042
19813,-32.550,79,0.0500,0.150137,0.0100,2,20,0,16043
19814,-17.200,500,0.0500,0.142381,0.0100,2,20,0,16044
19815,-41.800,74,0.0500,0.146584,0.0100,2,20,0,16045
19816,-29.800,500,0.0500,0.147416,0.0100,2,20,0,16046
19817,-23.500,500,0.0500,0.144106,0.0100,2,20,0,16047
19818,-27.000,500,0.0500,0.142240,0.0100,2,20,0,16048
19819,-45.150,327,0.0500,0.140173,0.0100,2,20,0,16049
19820,-34.600,72,0.0500,0.151660,0.0100,2,20,0,16050
19821,-34.150,211,0.0500,0.148873,0.0100,2,20,0,16051
19822,-37.150,77,0.0500,0.157084,0.0100,2,20,0,16052
19823,-35.800,70,0.0500,0.142925,0.0100,2,20,0,16053
19824,-33.900,72,0.0500,0.139015,0.0100,2,20,0,16054
19825,-31.300,500,0.0500,0.131895,0.0100,2,20,0,16055
19826,-17.200,500,0.0500,0.135337,0.0100,2,20,0,16056
19827,-50.650,287,0.0500,0.143607,0.0100,2,20,0,16057
19828,-37.600,72,0.0500,0.151593,0.0100,2,20,0,16058
19829,-35.600,92,0.0500,0.133835,0.0100,2,20,0,16059
19830,-53.850,441,0.0500,0.141358,0.0100,2,20,0,16060
19831,-45.150,207,0.0500,0.136956,0.0100,2,20,0,16061
19832,-45.050,333,0.0500,0.136723,0.0100,2,20,0,16062
19833,-34.150,77,0.0500,0.141204,0.0100,2,20,0,16063
19834,-91.100,500,0.0500,0.145846,0.0100,2,20,0,16064
19835,-32.950,59,0.0500,0.130054,0.0100,2,20,0,16065
19836,-39.300,282,0.0500,0.132481,0.0100,2,20,0,16066
19837,-36.550,85,0.0500,0.127963,0.0100,2,20,0,16067
19838,-36.900,92,0.0500,0.159103,0.0100,2,20,0,16068
19839,-28.250,65,0.0500,0.125171,0.0100,2,20,0,16069
19840,-29.500,500,0.0500,0.135268,0.0100,2,20,0,16070
19841,-55.750,417,0.0500,0.135488,0.0100,2,20,0,16071
19842,-35.200,52,0.0500,0.139658,0.0100,2,20,0,16072
19843,-36.450,77,0.0500,0.151570,0.0100,2,20,0,16073
19844,-37.400,48,0.0500,0.141546,0.0100,2,20,0,16074
19845,-42.550,287,0.0500,0.131454,0.0100,2,20,0,16075
19846,-20.800,500,0.0500,0.141968,0.0100,2,20,0,16076
19847,-54.300,154,0.0500,0.163949,0.0100,2,20,0,16077
19848,-35.950,147,0.0500,0.141512,0.0100,2,20,0,16078
19849,-37.050,89,0.0500,0.138690,0.0100,2,20,0,16079
19850,-36.450,85,0.0500,0.135685,0.0100,2,20,0,16080
19851,-32.400,82,0.0500,0.139731,0.0100,2,20,0,16081
19852,-37.200,152,0.0500,0.151807,0.0100,2,20,0,16082
19853,-57.350,443,0.0500,0.147280,0.0100,2,20,0,16083
19854,-45.350,351,0.0500,0.141697,0.0100,2,20,0,16084
19855,-36.300,52,0.0500,0.146217,0.0100,2,20,0,16085
19856,-18.300,500,0.0500,0.134350,0.0100,2,20,0,16086
19857,-42.600,292,0.0500,0.132417,0.0100,2,20,0,16087
19858,-30.350,83,0.0500,0.132268,0.0100,2,20,0,16088
19859,-39.350,67,0.0500,0.143538,0.0100,2,20,0,16089
19860,-35.150,63,0.0500,0.163927,0.0100,2,20,0,16090
19861,-40.800,44,0.0500,0.154169,0.0100,2,20,0,16091
19862,-32.900,72,0.0500,0.152185,0.0100,2,20,0,16092
19863,106.500,10,0.0500,0.194618,0.0150,2,20,0,16093
19864,-26.700,500,0.0500,0.145614,0.0150,2,20,0,16094
19865,-30.400,500,0.0500,0.146635,0.0150,2,20,0,16095
19866,-33.100,62,0.0500,0.131365,0.0150,2,20,0,16096
19867,-38.500,152,0.0500,0.133648,0.0150,2,20,0,16097
19868,-23.700,500,0.0500,0.153414,0.0150,2,20,0,16098
19869,-36.650,167,0.0500,0.146740,0.0150,2,20,0,16099
19870,-51.550,389,0.0500,0.139236,0.0150,2,20,0,16100
19871,-41.800,258,0.0500,0.136337,0.0150,2,20,0,16101
19872,-36.000,72,0.0500,0.154271,0.0150,2,20,0,16102
19873,-27.300,66,0.0500,0.141963,0.0150,2,20,0,16103
19874,-35.900,162,0.0500,0.143449,0.0150,2,20,0,16104
19875,-29.500,500,0.0500,0.144047,0.0150,2,20,0,16105
19876,-34.300,14,0.0500,0.113347,0.0150,2,20,0,16106
19877,-55.250,479,0.0500,0.140198,0.0150,2,20,0,16107
19878,-32.900,52,0.0500,0.127490,0.0150,2,20,0,16108
19879,-33.550,53,0.0500,0.139999,0.0150,2,20,0,16109
19880,-28.200,52,0.0500,0.142806,0.0150,2,20,0,16110
19881,-40.900,72,0.0500,0.160321,0.0150,2,20,0,16111
19882,-40.200,164,0.0500,0.152523,0.0150,2,20,0,16112
19883,-52.450,127,0.0500,0.148393,0.0150,2,20,0,16113
19884,-42.800,198,0.0500,0.146753,0.0150,2,20,0,16114
19885,-27.700,500,0.0500,0.143950,0.0150,2,20,0,16115
19886,-31.850,37,0.0500,0.122163,0.0150,2,20,0,16116
19887,-34.950,59,0.0500,0.130563,0.0150,2,20,0,16117
19888,-46.300,218,0.0500,0.140372,0.0150,2,20,0,16118
19889,-37.150,77,0.0500,0.132079,0.0150,2,20,0,16119
19890,-42.800,232,0.0500,0.142331,0.0150,2,20,0,16120
19891,-28.750,67,0.0500,0.131468,0.0150,2,20,0,16121
19892,-40.950,117,0.0500,0.134892,0.0150,2,20,0,16122
19893,-33.450,89,0.0500,0.146414,0.0150,2,20,0,16123
19894,-35.900,92,0.0500,0.138954,0.0150,2,20,0,16124
19895,-40.500,184,0.0500,0.141842,0.0150,2,20,0,16125
19896,-20.300,500,0.0500,0.146610,0.0150,2,20,0,16126
19897,-53.800,76,0.0500,0.137680,0.0150,2,20,0,16127
19898,-32.350,107,0.0500,0.127068,0.0150,2,20,0,16128
19899,-30.050,59,0.0500,0.141597,0.0150,2,20,0,16129
19900,-28.000,500,0.0500,0.146606,0.0150,2,20,0,16130
19901,-36.200,194,0.0500,0.147929,0.0150,2,20,0,16131
19902,-41.750,357,0.0500,0.142838,0.0150,2,20,0,16132
19903,-31.900,92,0.0500,0.136390,0.0150,2,20,0,16133
19904,-35.550,65,0.0500,0.166239,0.0150,2,20,0,16134
19905,-31.400,32,0.0500,0.139419,0.0150,2,20,0,16135
19906,-30.400,48,0.0500,0.152724,0.0150,2,20,0,16136
19907,-22.200,500,0.0500,0.144936,0.0150,2,20,0,16137
19908,-36.750,209,0.0500,0.135237,0.0150,2,20,0,16138
19909,-56.300,496,0.0500,0.145899,0.0150,2,20,0,16139
19910,-28.700,38,0.0500,0.136926,0.0150,2,20,0,16140
19911,-29.500,72,0.0500,0.155892,0.0150,2,20,0,16141
19912,-39.450,217,0.0500,0.137489,0.0150,2,20,0,16142
19913,-40.450,97,0.0500,0.136646,0.0150,2,20,0,16143
19914,-26.200,500,0.0500,0.145815,0.0150,2,20,0,16144
19915,-29.850,57,0.0500,0.148609,0.0150,2,20,0,16145
19916,-35.050,31,0.0500,0.138606,0.0150,2,20,0,16146
19917,-38.450,77,0.0500,0.151921,0.0150,2,20,0,16147
19918,-15.700,500,0.0500,0.140376,0.0100,2,20,0,16148
19919,-41.050,283,0.0500,0.140660,0.0100,2,20,0,16149
19920,103.050,85,0.0500,0.139495,0.0150,2,20,0,16150
19921,-30.550,57,0.0500,0.120724,0.0150,2,20,0,16151
19922,-22.500,500,0.0500,0.150095,0.0150,2,20,0,16152
19923,-38.150,77,0.0500,0.151226,0.0150,2,20,0,16153
19924,-26.700,500,0.0500,0.156562,0.0150,2,20,0,16154
19925,-34.250,79,0.0500,0.141377,0.0150,2,20,0,16155
19926,-34.150,97,0.0500,0.159703,0.0150,2,20,0,16156
19927,-34.550,73,0.0500,0.139272,0.0150,2,20,0,16157
19928,-32.150,97,0.0500,0.138885,0.0150,2,20,0,16158
19929,-50.800,394,0.0500,0.157988,0.0150,2,20,0,16159
19930,-31.050,41,0.0500,0.134633,0.0150,2,20,0,16160
19931,-29.600,32,0.0500,0.114855,0.0150,2,20,0,16161
19932,-36.450,97,0.0500,0.148876,0.0150,2,20,0,16162
19933,-25.850,119,0.0500,0.144263,0.0150,2,20,0,16163
19934,-26.850,57,0.0500,0.142333,0.0150,2,20,0,16164
19935,-33.000,54,0.0500,0.136997,0.0150,2,20,0,16165
19936,-33.450,89,0.0500,0.144676,0.0150,2,20,0,16166
19937,-25.200,500,0.0500,0.146700,0.0150,2,20,0,16167
19938,-22.100,44,0.0500,0.119855,0.0150,2,20,0,16168
19939,-29.850,37,0.0500,0.114229,0.0150,2,20,0,16169
19940,-29.400,500,0.0500,0.134355,0.0150,2,20,0,16170
19941,-25.500,500,0.0500,0.147611,0.0150,2,20,0,16171
19942,-36.250,87,0.0500,0.152768,0.0150,2,20,0,16172
19943,-38.050,49,0.0500,0.130090,0.0150,2,20,0,16173
19944,-33.400,48,0.0500,0.113034,0.0150,2,20,0,16174
19945,-34.500,70,0.0500,0.151725,0.0150,2,20,0,16175
19946,-32.650,73,0.0500,0.142661,0.0100,2,20,0,16176
19947,-32.650,47,0.0500,0.144021,0.0100,2,20,0,16177
19948,-40.100,84,0.0500,0.145462,0.0100,2,20,0,16178
19949,-37.550,139,0.0500,0.151642,0.0100,2,20,0,16179
19950,-29.900,32,0.0500,0.175840,0.0100,2,20,0,16180
19951,-35.250,87,0.0500,0.139402,0.0100,2,20,0,16181
19952,-36.900,92,0.0500,0.138472,0.0100,2,20,0,16182
19953,-30.900,32,0.0500,0.140297,0.0100,2,20,0,16183
19954,-51.250,409,0.0500,0.140665,0.0100,2,20,0,16184
19955,-28.350,47,0.0500,0.162175,0.0100,2,20,0,16185
19956,-34.850,77,0.0500,0.149392,0.0100,2,20,0,16186
19957,-37.200,152,0.0500,0.136610,0.0100,2,20,0,16187
19958,-34.700,48,0.0500,0.135235,0.0100,2,20,0,16188
19959,-25.400,500,0.0500,0.142000,0.0100,2,20,0,16189
19960,-32.750,89,0.0500,0.136742,0.0100,2,20,0,16190
19961,-32.000,60,0.0500,0.131383,0.0100,2,20,0,16191
19962,-36.300,74,0.0500,0.152105,0.0100,2,20,0,16192
19963,-13.300,500,0.0500,0.142166,0.0100,2,20,0,16193
19964,110.550,29,0.0500,0.174899,0.0150,2,20,0,16194
19965,-34.050,33,0.0500,0.193356,0.0150,2,20,0,16195
19966,-52.000,152,0.0500,0.164378,0.0150,2,20,0,16196
19967,-20.500,500,0.0500,0.137453,0.0150,2,20,0,16197
19968,-36.250,65,0.0500,0.168164,0.0150,2,20,0,16198
19969,-32.100,500,0.0500,0.147983,0.0150,2,20,0,16199
19970,-38.800,84,0.0500,0.150538,0.0150,2,20,0,16200
19971,-34.900,92,0.0500,0.156343,0.0150,2,20,0,16201
19972,-37.200,86,0.0500,0.132002,0.0150,2,20,0,16202
19973,-39.150,83,0.0500,0.139437,0.0150,2,20,0,16203
19974,-36.900,72,0.0500,0.155374,0.0150,2,20,0,16204
19975,-32.000,34,0.0500,0.151234,0.0150,2,20,0,16205
19976,-37.100,84,0.0500,0.163078,0.0150,2,20,0,16206
19977,-36.750,129,0.0500,0.140588,0.0150,2,20,0,16207
19978,-32.900,38,0.0500,0.147888,0.0150,2,20,0,16208
19979,-23.000,500,0.0500,0.140418,0.0150,2,20,0,16209
19980,-61.850,399,0.0500,0.139030,0.0150,2,20,0,16210
19981,-32.200,44,0.0500,0.153010,0.0150,2,20,0,16211
19982,-35.400,62,0.0500,0.162864,0.0150,2,20,0,16212
19983,-33.600,32,0.0500,0.141112,0.0150,2,20,0,16213
19984,-31.050,43,0.0500,0.167958,0.0150,2,20,0,16214
19985,-26.150,43,0.0500,0.145574,0.0150,2,20,0,16215
19986,-55.650,471,0.0500,0.149794,0.0150,2,20,0,16216
19987,-35.650,35,0.0500,0.181361,0.0150,2,20,0,16217
19988,-28.600,500,0.0500,0.147104,0.0150,2,20,0,16218
19989,-31.200,72,0.0500,0.152320,0.0150,2,20,0,16219
19990,-48.400,466,0.0500,0.147544,0.0150,2,20,0,16220
19991,-35.650,47,0.0500,0.127546,0.0150,2,20,0,16221
19992,-35.550,37,0.0500,0.152214,0.0150,2,20,0,16222
19993,-35.300,54,0.0500,0.150492,0.0150,2,20,0,16223
19994,-28.900,78,0.0500,0.185516,0.0150,2,20,0,16224
19995,-43.250,119,0.0500,0.162015,0.0150,2,20,0,16225
19996,-32.900,38,0.0500,0.205477,0.0150,2,20,0,16226
19997,-36.150,99,0.0500,0.126242,0.0150,2,20,0,16227
19998,-32.850,85,0.0500,0.141270,0.0150,2,20,0,16228
19999,-43.900,182,0.0500,0.140278,0.0150,2,20,0,16229
20000,-33.800,52,0.0500,0.138276,0.0150,2,20,0,16230
20001,-30.150,51,0.0500,0.160215,0.0150,2,20,0,16231
20002,-31.450,53,0.0500,0.163915,0.0150,2,20,0,16232
20003,-39.200,84,0.0500,0.158464,0.0150,2,20,0,16233
20004,-33.600,52,0.0500,0.127372,0.0150,2,20,0,16234
20005,-23.400,500,0.0500,0.157607,0.0150,2,20,0,16235
20006,-39.000,94,0.0500,0.124893,0.0150,2,20,0,16236
20007,-38.850,97,0.0500,0.126742,0.0150,2,20,0,16237
20008,-39.550,85,0.0500,0.127881,0.0150,2,20,0,16238
20009,-34.700,174,0.0500,0.151130,0.0150,2,20,0,16239
20010,-23.900,500,0.0500,0.139599,0.0150,2,20,0,16240
20011,-18.700,500,0.0500,0.139231,0.0150,2,20,0,16241
20012,-33.750,15,0.0500,0.218993,0.0150,2,20,0,16242
20013,-41.350,157,0.0500,0.129121,0.0150,2,20,0,16243
20014,-13.900,500,0.0500,0.143331,0.0150,2,20,0,16244
